5983921575432,12,0,0,0,0,-1,-1,-1,-1,1,
5983954962487,12,0,0,0,0,-1,-1,-1,-1,1,
5983988262561,12,0,0,0,0,-1,-1,-1,-1,1,
5984021577876,12,0,0,0,0,-1,-1,-1,-1,1,
5984054907339,12,0,0,0,0,-1,-1,-1,-1,1,
5984088243876,12,0,0,0,0,-1,-1,-1,-1,1,
5984121572802,12,0,0,0,0,-1,-1,-1,-1,1,
5984154905876,12,0,0,0,0,-1,-1,-1,-1,1,
5984188241432,12,0,0,0,0,-1,-1,-1,-1,1,
5984221572894,12,0,0,0,0,-1,-1,-1,-1,1,
5984254916450,12,0,0,0,0,-1,-1,-1,-1,1,
5984288243209,12,0,0,0,0,-1,-1,-1,-1,1,
5984321573561,12,0,0,0,0,-1,-1,-1,-1,1,
5984354902357,12,0,0,0,0,-1,-1,-1,-1,1,
5984388239543,12,0,0,0,0,-1,-1,-1,-1,1,
5984421571228,12,0,0,0,0,-1,-1,-1,-1,1,
5984454903302,12,0,0,0,0,-1,-1,-1,-1,1,
5984488239931,12,0,0,0,0,-1,-1,-1,-1,1,
5984521570042,12,0,0,0,0,-1,-1,-1,-1,1,
5984554902709,12,0,0,0,0,-1,-1,-1,-1,1,
5984588237524,12,0,0,0,0,-1,-1,-1,-1,1,
5984621569765,12,0,0,0,0,-1,-1,-1,-1,1,
5984654906320,12,0,0,0,0,-1,-1,-1,-1,1,
5984688236431,12,0,0,0,0,-1,-1,-1,-1,1,
5984721570468,12,0,0,0,0,-1,-1,-1,-1,1,
5984754906468,12,0,0,0,0,-1,-1,-1,-1,1,
5984788238468,12,0,0,0,0,-1,-1,-1,-1,1,
5984821571450,12,0,0,0,0,-1,-1,-1,-1,1,
5984854903690,12,0,0,0,0,-1,-1,-1,-1,1,
5984888237839,12,0,0,0,0,-1,-1,-1,-1,1,
5984921568931,12,0,0,0,0,-1,-1,-1,-1,1,
5984954901413,12,0,0,0,0,-1,-1,-1,-1,1,
5984988240987,12,0,0,0,0,-1,-1,-1,-1,1,
5985021610468,12,0,0,0,0,-1,-1,-1,-1,1,
5985054928375,12,0,0,0,0,-1,-1,-1,-1,1,
5985088243301,12,0,0,0,0,-1,-1,-1,-1,1,
5985121573061,12,0,0,0,0,-1,-1,-1,-1,1,
5985154904487,12,0,0,0,0,-1,-1,-1,-1,1,
5985188240653,12,0,0,0,0,-1,-1,-1,-1,1,
5985221572709,12,0,0,0,0,-1,-1,-1,-1,1,
5985254903598,12,0,0,0,0,-1,-1,-1,-1,1,
5985288238301,12,0,0,0,0,-1,-1,-1,-1,1,
5985321568764,12,0,0,0,0,-1,-1,-1,-1,1,
5985354911635,12,0,0,0,0,-1,-1,-1,-1,1,
5985388236931,12,0,0,0,0,-1,-1,-1,-1,1,
5985421571635,12,0,0,0,0,-1,-1,-1,-1,1,
5985454901097,12,0,0,0,0,-1,-1,-1,-1,1,
5985488234616,12,0,0,0,0,-1,-1,-1,-1,1,
5985521546560,12,0,0,0,0,-1,-1,-1,-1,1,
5985554775246,12,0,0,0,0,-1,-1,-1,-1,1,
5985588109931,12,0,0,0,0,-1,-1,-1,-1,1,
5985621441264,12,0,0,0,0,-1,-1,-1,-1,1,
5985654774542,12,0,0,0,0,-1,-1,-1,-1,1,
5985688108245,12,0,0,0,0,-1,-1,-1,-1,1,
5985721439838,12,0,0,0,0,-1,-1,-1,-1,1,
5985754773764,12,0,0,0,0,-1,-1,-1,-1,1,
5985788107986,12,0,0,0,0,-1,-1,-1,-1,1,
5985821441819,12,0,0,0,0,-1,-1,-1,-1,1,
5985854774764,12,0,0,0,0,-1,-1,-1,-1,1,
5985888108819,12,0,0,0,0,-1,-1,-1,-1,1,
5985921441134,12,0,0,0,0,-1,-1,-1,-1,1,
5985954775912,12,0,0,0,0,-1,-1,-1,-1,1,
5985988108542,12,0,0,0,0,-1,-1,-1,-1,1,
5986021441097,12,0,0,0,0,-1,-1,-1,-1,1,
5986054773097,12,0,0,0,0,-1,-1,-1,-1,1,
5986088108282,12,0,0,0,0,-1,-1,-1,-1,1,
5986121439542,12,0,0,0,0,-1,-1,-1,-1,1,
5986154774356,12,0,0,0,0,-1,-1,-1,-1,1,
5986188108282,12,0,0,0,0,-1,-1,-1,-1,1,
5986221440893,12,0,0,0,0,-1,-1,-1,-1,1,
5986254774541,12,0,0,0,0,-1,-1,-1,-1,1,
5986288107504,12,0,0,0,0,-1,-1,-1,-1,1,
5986321419301,12,0,0,0,0,-1,-1,-1,-1,1,
5986354777652,12,0,0,0,0,-1,-1,-1,-1,1,
5986388108189,12,0,0,0,0,-1,-1,-1,-1,1,
5986421441319,12,0,0,0,0,-1,-1,-1,-1,1,
5986454774171,12,0,0,0,0,-1,-1,-1,-1,1,
5986488107893,12,0,0,0,0,-1,-1,-1,-1,1,
5986521439689,12,0,0,0,0,-1,-1,-1,-1,1,
5986554774430,12,0,0,0,0,-1,-1,-1,-1,1,
5986588110097,12,0,0,0,0,-1,-1,-1,-1,1,
5986621440986,12,0,0,0,0,-1,-1,-1,-1,1,
5986654774226,12,0,0,0,0,-1,-1,-1,-1,1,
5986688109689,12,0,0,0,0,-1,-1,-1,-1,1,
5986721439708,12,0,0,0,0,-1,-1,-1,-1,1,
5986754774486,12,0,0,0,0,-1,-1,-1,-1,1,
5986788106911,12,0,0,0,0,-1,-1,-1,-1,1,
5986821439763,12,0,0,0,0,-1,-1,-1,-1,1,
5986854777337,12,0,0,0,0,-1,-1,-1,-1,1,
5986888110300,12,0,0,0,0,-1,-1,-1,-1,1,
5986921440911,12,0,0,0,0,-1,-1,-1,-1,1,
5986954774560,12,0,0,0,0,-1,-1,-1,-1,1,
5986988109022,12,0,0,0,0,-1,-1,-1,-1,1,
5987021441097,12,0,0,0,0,-1,-1,-1,-1,1,
5987054772874,12,0,0,0,0,-1,-1,-1,-1,1,
5987088109374,12,0,0,0,0,-1,-1,-1,-1,1,
5987121440115,12,0,0,0,0,-1,-1,-1,-1,1,
5987154772800,12,0,0,0,0,-1,-1,-1,-1,1,
5987188107689,12,0,0,0,0,-1,-1,-1,-1,1,
5987221439559,12,0,0,0,0,-1,-1,-1,-1,1,
5987254772078,12,0,0,0,0,-1,-1,-1,-1,1,
5987288107874,12,0,0,0,0,-1,-1,-1,-1,1,
5987321440874,12,0,0,0,0,-1,-1,-1,-1,1,
5987354772948,12,0,0,0,0,-1,-1,-1,-1,1,
5987388108022,12,0,0,0,0,-1,-1,-1,-1,1,
5987421439393,12,0,0,0,0,-1,-1,-1,-1,1,
5987454773078,12,0,0,0,0,-1,-1,-1,-1,1,
5987488106818,12,0,0,0,0,-1,-1,-1,-1,1,
5987521439522,12,0,0,0,0,-1,-1,-1,-1,1,
5987554771874,12,0,0,0,0,-1,-1,-1,-1,1,
5987588106374,12,0,0,0,0,-1,-1,-1,-1,1,
5987621440096,12,0,0,0,0,-1,-1,-1,-1,1,
5987654773948,12,0,0,0,0,-1,-1,-1,-1,1,
5987688106096,12,0,0,0,0,-1,-1,-1,-1,1,
5987721440244,12,0,0,0,0,-1,-1,-1,-1,1,
5987754772559,12,0,0,0,0,-1,-1,-1,-1,1,
5987788106374,12,0,0,0,0,-1,-1,-1,-1,1,
5987821439189,12,0,0,0,0,-1,-1,-1,-1,1,
5987854773985,12,0,0,0,0,-1,-1,-1,-1,1,
5987888107726,12,0,0,0,0,-1,-1,-1,-1,1,
5987921440355,12,0,0,0,0,-1,-1,-1,-1,1,
5987954774077,12,0,0,0,0,-1,-1,-1,-1,1,
5987988107003,12,0,0,0,0,-1,-1,-1,-1,1,
5988021440133,12,0,0,0,0,-1,-1,-1,-1,1,
5988054773744,12,0,0,0,0,-1,-1,-1,-1,1,
5988088107874,12,0,0,0,0,-1,-1,-1,-1,1,
5988121440188,12,0,0,0,0,-1,-1,-1,-1,1,
5988154773355,12,0,0,0,0,-1,-1,-1,-1,1,
5988188106762,12,0,0,0,0,-1,-1,-1,-1,1,
5988221440503,12,0,0,0,0,-1,-1,-1,-1,1,
5988254772337,12,0,0,0,0,-1,-1,-1,-1,1,
5988288108133,12,0,0,0,0,-1,-1,-1,-1,1,
5988321438874,12,0,0,0,0,-1,-1,-1,-1,1,
5988354774133,12,0,0,0,0,-1,-1,-1,-1,1,
5988388108818,12,0,0,0,0,-1,-1,-1,-1,1,
5988421441429,12,0,0,0,0,-1,-1,-1,-1,1,
5988454772688,12,0,0,0,0,-1,-1,-1,-1,1,
5988488107670,12,0,0,0,0,-1,-1,-1,-1,1,
5988521439651,12,0,0,0,0,-1,-1,-1,-1,1,
5988554773170,12,0,0,0,0,-1,-1,-1,-1,1,
5988588106947,12,0,0,0,0,-1,-1,-1,-1,1,
5988621438207,12,0,0,0,0,-1,-1,-1,-1,1,
5988654772929,12,0,0,0,0,-1,-1,-1,-1,1,
5988688106947,12,0,0,0,0,-1,-1,-1,-1,1,
5988721439762,12,0,0,0,0,-1,-1,-1,-1,1,
5988754774688,12,0,0,0,0,-1,-1,-1,-1,1,
5988788109058,12,0,0,0,0,-1,-1,-1,-1,1,
5988821439225,12,0,0,0,0,-1,-1,-1,-1,1,
5988854773577,12,0,0,0,0,-1,-1,-1,-1,1,
5988888107262,12,0,0,0,0,-1,-1,-1,-1,1,
5988921442540,12,0,0,0,0,-1,-1,-1,-1,1,
5988954774410,12,0,0,0,0,-1,-1,-1,-1,1,
5988988107077,12,0,0,0,0,-1,-1,-1,-1,1,
5989021439632,12,0,0,0,0,-1,-1,-1,-1,1,
5989054772836,12,0,0,0,0,-1,-1,-1,-1,1,
5989088111706,12,0,0,0,0,-1,-1,-1,-1,1,
5989121441169,12,0,0,0,0,-1,-1,-1,-1,1,
5989154775317,12,0,0,0,0,-1,-1,-1,-1,1,
5989188108854,12,0,0,0,0,-1,-1,-1,-1,1,
5989221440984,12,0,0,0,0,-1,-1,-1,-1,1,
5989254773984,12,0,0,0,0,-1,-1,-1,-1,1,
5989288107577,12,0,0,0,0,-1,-1,-1,-1,1,
